employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
9327,6,26,2,1,0,1,33,4.0,3,1,0,84,1
46467,4,13,1,1,1,1,38,3.0,3,1,1,61,1
55658,7,22,1,1,0,2,27,3.0,2,1,0,88,1
30254,5,2,1,0,1,1,33,5.0,10,1,0,70,1
66170,8,2,2,0,0,1,59,4.0,19,1,0,83,1
19645,4,22,2,0,0,1,36,3.0,6,0,0,71,1
66916,5,15,2,0,0,1,41,5.0,5,1,1,93,1
58053,0,2,1,1,1,1,26,3.0,2,1,0,87,1
7804,0,19,1,1,1,1,35,4.0,2,1,1,86,1
4192,5,13,1,0,1,1,34,4.0,2,1,0,67,1
39802,5,23,2,0,1,1,41,4.0,5,1,0,67,1
49928,8,7,1,1,0,1,31,3.0,2,1,0,76,1
39159,7,15,1,1,1,1,29,3.0,5,1,0,48,1
76117,0,29,2,1,1,1,37,3.0,8,0,0,81,1
25724,5,7,1,1,1,1,29,5.0,5,1,0,63,1
47580,8,33,2,1,0,1,53,2.0,18,0,0,89,1
43097,4,4,1,1,0,1,42,3.0,3,1,0,61,1
54352,0,30,1,1,1,1,30,3.0,6,1,0,87,1
33907,4,23,1,0,0,1,32,5.0,9,0,0,70,1
15609,0,27,1,1,1,1,29,4.0,2,1,0,83,1
22595,4,13,2,1,0,1,39,3.0,6,1,0,58,1
71422,7,3,2,1,0,1,40,5.0,3,1,0,46,1
63904,0,4,1,1,1,1,30,5.0,5,1,1,93,1
45670,4,22,2,1,0,2,41,3.0,12,1,0,62,1
31929,0,22,1,0,2,2,29,1.0,3,1,0,82,1
12567,4,19,1,1,0,1,32,5.0,7,1,1,60,1
8646,8,16,1,0,0,1,41,3.0,7,1,0,71,1
69918,4,4,1,1,0,1,32,5.0,2,0,0,74,1
65353,7,23,1,1,1,1,43,3.0,11,1,0,51,1
58946,7,7,1,1,0,1,35,3.0,7,1,0,51,1
16216,8,23,1,1,1,1,31,2.0,5,0,1,95,1
74530,0,15,1,1,1,1,27,5.0,2,1,0,87,1
1837,5,31,1,1,1,1,36,1.0,8,0,0,75,1
12826,2,22,1,0,0,1,31,,1,0,0,64,1
49944,4,2,0,0,0,1,24,,1,1,0,96,1
7211,8,2,1,0,0,1,35,5.0,6,1,0,74,1
44268,0,22,1,1,2,1,27,,1,1,1,94,1
36754,5,2,1,0,0,1,43,5.0,14,1,0,72,1
32577,7,30,1,1,0,1,30,4.0,8,1,0,57,1
40192,7,7,1,1,1,1,42,4.0,7,1,0,64,1
43959,7,1,1,1,1,1,32,3.0,3,1,0,50,1
16883,5,17,2,1,0,1,52,3.0,13,1,0,72,1
4634,7,2,1,1,0,1,26,4.0,3,1,0,48,1
30193,8,26,1,1,0,1,28,5.0,4,1,0,81,1
46937,7,2,2,0,0,1,59,5.0,6,0,0,61,1
31876,5,27,2,0,0,1,40,4.0,6,1,0,67,1
62018,0,22,1,1,0,1,27,4.0,4,0,0,86,1
8858,7,12,2,1,1,1,38,5.0,2,1,0,50,1
51202,7,22,1,1,1,1,29,3.0,6,1,0,52,1
31447,7,27,1,0,1,1,26,5.0,2,1,0,48,1
76693,2,2,1,1,0,1,56,4.0,4,0,0,65,1
41480,6,22,1,1,0,2,26,4.0,2,1,0,87,1
42922,4,6,1,0,1,1,27,4.0,2,0,1,70,1
19753,7,22,1,0,2,1,29,,1,1,0,50,1
9870,0,22,1,1,0,1,30,2.0,4,0,0,83,1
38219,7,16,2,1,0,1,48,4.0,7,0,0,68,1
59079,4,22,2,1,1,1,47,3.0,3,1,0,57,1
57160,0,9,2,1,0,2,28,5.0,2,1,0,87,1
62996,4,23,2,1,1,1,42,5.0,3,1,0,56,1
45946,4,2,2,0,1,1,45,5.0,13,1,0,60,1
78184,4,2,2,1,0,1,35,3.0,6,0,0,69,1
27610,1,4,1,1,0,1,41,5.0,10,1,0,60,1
34839,2,7,1,1,0,1,31,4.0,5,1,0,46,1
50666,5,7,2,0,1,1,33,5.0,10,0,0,79,1
3891,4,2,2,0,0,2,35,3.0,5,1,0,59,1
23753,1,26,1,1,1,1,32,5.0,6,1,0,58,1
62093,0,22,1,1,0,2,29,3.0,3,1,0,82,1
42439,7,13,1,1,0,1,26,5.0,2,1,0,47,1
72206,0,22,1,1,0,1,28,5.0,2,1,0,85,1
1568,7,11,1,1,0,1,35,4.0,3,0,1,92,1
31857,5,23,2,0,0,1,40,5.0,8,0,0,81,1
71176,7,23,2,1,0,1,44,4.0,6,1,0,99,1
729,7,13,1,1,0,1,37,4.0,2,1,0,64,1
31787,1,22,1,1,1,1,29,3.0,4,1,0,90,1
73440,4,10,2,1,1,1,32,3.0,2,1,0,61,1
58714,2,2,1,0,1,1,28,,1,1,0,92,1
5820,7,10,2,1,0,1,33,3.0,2,1,0,48,1
6825,4,22,1,1,1,2,27,4.0,4,1,0,96,1
13506,4,15,1,1,0,2,35,3.0,10,0,0,70,1
61021,8,13,2,1,1,1,31,3.0,6,1,1,79,1
68493,7,22,1,0,0,1,29,3.0,4,1,0,53,1
34960,4,2,1,0,0,1,33,5.0,6,0,0,67,1
54740,5,2,2,0,0,1,36,3.0,8,1,0,67,1
57861,8,3,2,1,1,1,33,5.0,8,1,0,80,1
77654,8,7,1,1,2,1,26,3.0,4,0,0,91,1
72752,8,5,1,0,0,1,24,,1,1,0,85,1
54631,7,2,2,1,0,1,37,5.0,4,1,0,45,1
52667,1,22,1,1,0,1,27,5.0,2,1,0,62,1
38040,7,2,1,1,0,1,32,5.0,5,1,0,48,1
53428,2,22,1,1,0,1,30,5.0,8,0,0,92,1
30048,1,2,1,1,1,2,34,3.0,10,0,0,70,1
7491,0,25,1,1,0,3,30,5.0,5,1,0,78,1
43659,8,2,1,1,2,1,24,,1,0,0,86,1
11840,8,23,1,1,1,1,38,5.0,9,1,0,81,1
3797,8,22,2,0,0,2,47,5.0,4,1,0,79,1
64919,1,30,1,1,0,1,34,5.0,4,1,0,60,1
16513,3,22,0,1,0,1,27,,1,1,0,97,1
60885,4,7,1,1,1,3,28,4.0,2,1,0,62,1
32674,7,2,2,1,1,1,47,3.0,2,1,1,51,1
18758,8,31,1,1,0,2,28,4.0,4,1,0,81,1
37707,7,16,2,1,1,1,37,5.0,8,0,1,60,1
3381,5,11,1,0,1,1,30,,1,1,0,69,1
77233,4,2,1,0,1,1,32,4.0,5,1,0,58,1
65837,5,22,1,1,0,1,33,5.0,9,0,0,83,1
2702,7,22,1,1,0,1,34,5.0,7,0,1,68,1
36655,4,7,1,0,0,1,30,2.0,5,1,0,58,1
45818,7,28,2,1,1,1,31,5.0,6,1,0,46,1
68744,5,10,2,1,1,1,33,4.0,4,1,0,70,1
70265,8,17,2,0,0,2,37,5.0,7,1,0,78,1
59776,4,26,1,1,0,1,36,3.0,4,1,0,61,1
15344,8,2,1,1,0,1,24,,1,1,0,79,1
53443,0,4,1,1,1,1,32,3.0,4,1,0,82,1
74255,5,15,2,0,0,1,35,3.0,7,1,0,71,1
32052,0,25,2,1,1,1,41,5.0,13,1,0,85,1
30757,8,22,1,1,1,1,26,3.0,3,1,0,95,1
25015,5,23,1,1,0,1,35,3.0,8,1,0,69,1
41744,7,2,1,1,1,1,34,2.0,8,1,0,53,1
18367,8,2,1,1,1,1,27,,1,1,0,97,1
72271,4,27,2,1,1,1,49,4.0,7,1,0,95,1
71610,8,2,1,0,0,2,31,4.0,8,1,0,82,1
20788,8,16,2,1,0,1,33,5.0,6,1,0,78,1
69076,1,22,1,1,0,1,29,5.0,2,1,0,58,1
11979,7,1,1,1,0,1,31,2.0,3,1,0,48,1
73571,4,16,2,0,0,1,41,3.0,6,0,1,68,1
44690,5,22,2,1,0,1,34,4.0,9,1,0,96,1
77944,5,13,1,1,0,5,42,4.0,6,1,0,64,1
45589,7,22,1,1,0,1,24,4.0,2,0,0,98,1
6518,4,30,1,1,0,2,27,5.0,2,1,0,57,1
33102,8,23,1,1,1,1,31,5.0,3,0,1,93,1
71318,8,19,1,1,1,1,34,4.0,3,1,0,79,1
59548,8,13,1,1,1,1,26,3.0,3,1,0,76,1
22779,0,28,1,1,1,1,30,,1,0,0,84,1
55057,8,2,1,1,1,1,41,5.0,14,1,0,80,1
6925,5,2,1,1,1,1,32,1.0,9,1,1,97,1
49659,2,2,1,1,1,1,33,4.0,8,1,0,48,1
12395,8,14,1,1,0,1,29,5.0,3,0,0,90,1
64336,8,10,1,1,1,1,28,3.0,4,0,0,89,1
65375,4,19,1,0,0,1,36,5.0,3,1,0,56,1
53604,7,4,2,1,1,1,31,5.0,7,1,0,47,1
35646,6,4,2,1,1,1,34,3.0,4,0,1,85,1
39013,4,7,1,0,1,1,29,,1,1,0,62,1
4326,5,16,1,1,1,1,35,3.0,3,1,0,74,1
75316,6,25,1,1,1,1,31,5.0,5,1,0,82,1
62040,4,20,1,0,0,1,30,5.0,3,1,0,60,1
40456,7,16,1,0,0,1,31,2.0,6,0,0,87,1
28986,8,2,2,1,1,1,45,4.0,7,1,1,98,1
77535,8,2,2,1,0,1,54,5.0,6,1,0,75,1
64477,7,22,1,0,1,2,30,3.0,5,1,0,49,1
57425,7,7,1,0,0,1,27,5.0,2,0,1,59,1
25735,4,2,1,0,1,1,34,3.0,7,0,0,72,1
56574,4,3,2,0,0,1,33,5.0,3,1,0,56,1
8601,5,22,1,1,0,4,28,5.0,4,1,0,90,1
49673,8,7,0,0,1,1,24,,1,1,0,77,1
6449,0,2,1,1,0,1,34,5.0,10,0,0,89,1
76941,4,23,1,0,1,1,50,4.0,8,1,0,97,1
37803,7,23,2,1,0,1,35,3.0,7,1,1,50,1
17039,0,27,1,1,1,1,27,5.0,2,0,0,82,1
3579,2,10,1,1,0,1,30,3.0,3,1,0,49,1
56813,0,13,1,1,1,1,28,,1,1,0,86,1
16437,8,15,1,0,0,1,40,4.0,11,1,0,77,1
14398,7,7,1,0,0,1,30,3.0,2,0,0,59,1
77895,8,15,1,0,0,1,30,4.0,3,1,0,81,1
4904,8,23,1,1,0,4,31,4.0,5,1,0,74,1
20619,4,2,2,1,1,3,35,5.0,8,1,0,61,1
74538,7,1,2,1,0,1,41,3.0,9,1,0,53,1
67023,1,22,1,1,0,1,28,5.0,2,0,0,91,1
71684,7,2,1,0,0,1,25,,1,0,1,86,1
39439,8,2,1,0,1,2,34,5.0,7,0,0,82,1
8826,7,2,1,1,1,1,37,4.0,10,1,0,52,1
20714,7,2,2,1,1,1,48,3.0,6,1,0,51,1
37361,7,13,1,1,1,1,31,5.0,7,1,0,48,1
78108,8,13,1,1,1,1,29,5.0,5,0,1,96,1
52454,0,2,2,1,1,1,43,3.0,18,0,0,87,1
33181,5,13,2,0,1,1,45,3.0,6,0,0,75,1
69878,0,26,2,1,1,1,41,5.0,5,1,1,90,1
17935,8,17,2,1,0,1,42,3.0,13,1,0,78,1
48427,4,19,2,1,0,1,38,5.0,4,1,0,56,1
3752,2,2,2,1,1,1,60,5.0,8,1,1,50,1
59146,7,4,1,1,1,1,28,5.0,1,1,0,48,1
16259,5,2,2,0,0,1,40,2.0,4,1,0,69,1
19491,3,22,1,1,1,1,30,5.0,4,1,0,61,1
72182,5,13,2,1,0,1,38,5.0,4,0,0,82,1
18150,8,27,1,0,0,1,38,5.0,4,1,0,78,1
56843,7,23,2,1,0,2,34,3.0,7,1,0,47,1
33689,7,2,2,0,0,1,33,3.0,4,1,0,49,1
25397,8,32,1,1,1,1,31,3.0,2,1,0,79,1
5938,4,10,2,1,1,1,32,1.0,10,1,0,62,1
22464,7,14,1,1,1,1,31,5.0,2,0,0,60,1
37302,4,2,1,1,0,1,37,5.0,7,0,1,79,1
3671,8,26,1,1,1,1,26,4.0,2,1,0,80,1
21288,5,30,1,1,0,1,36,3.0,8,1,0,67,1
6958,7,30,2,1,0,1,40,4.0,10,1,0,47,1
31783,0,25,1,1,0,2,32,4.0,6,1,0,91,1
33986,7,2,2,0,0,1,35,5.0,4,0,0,59,1
7652,5,2,1,0,0,1,48,3.0,16,0,0,77,1
7364,7,16,1,1,0,1,27,4.0,1,1,0,49,1
49742,8,11,2,1,0,1,37,4.0,3,0,0,82,1
68472,0,22,1,1,2,1,29,1.0,6,0,0,82,1
59519,7,30,2,1,1,1,37,3.0,7,1,0,53,1
77265,8,16,2,1,0,1,35,5.0,5,1,0,96,1
23777,6,22,1,1,0,2,30,4.0,4,1,0,84,1
9675,8,29,1,1,0,1,30,4.0,7,1,0,79,1
27692,5,22,1,1,0,1,31,3.0,4,0,0,80,1
23957,7,22,1,0,0,1,28,4.0,4,1,0,51,1
25455,8,2,2,1,1,1,34,5.0,9,1,0,80,1
76230,1,2,1,1,0,1,26,2.0,3,0,0,69,1
1500,7,10,2,1,1,1,36,5.0,2,1,0,94,1
66467,4,15,2,1,0,1,43,4.0,4,0,0,73,1
38764,4,15,1,1,1,1,39,5.0,11,1,0,60,1
59303,7,12,1,0,0,1,27,,1,0,0,67,1
69137,7,28,1,1,0,1,37,4.0,3,1,0,63,1
42690,7,16,1,1,1,1,33,3.0,7,1,0,96,1
60838,7,17,1,1,0,2,26,5.0,2,0,0,65,1
38530,7,2,1,1,0,1,44,4.0,14,0,0,58,1
62225,4,15,1,1,1,1,36,4.0,8,1,0,56,1
10882,7,25,2,1,1,2,32,4.0,5,1,1,92,1
13772,8,8,1,1,0,1,27,4.0,2,1,0,78,1
43314,0,25,2,1,0,1,35,5.0,3,0,1,81,1
10610,8,27,1,1,0,2,30,3.0,6,0,0,80,1
66684,7,7,2,0,0,1,45,5.0,16,1,0,45,1
51118,4,22,2,1,1,2,38,5.0,11,0,0,72,1
15933,0,25,1,1,1,2,32,5.0,2,1,0,87,1
74499,6,22,2,1,0,2,28,,1,1,0,83,1
27057,8,2,2,1,0,1,43,3.0,12,0,0,80,1
34931,7,7,1,1,0,1,45,1.0,17,0,0,62,1
31881,0,22,1,1,1,1,28,5.0,3,1,0,88,1
23767,4,7,2,1,1,1,35,5.0,3,1,0,57,1
8031,8,17,2,1,1,1,42,3.0,12,0,0,80,1
57131,1,2,1,1,0,1,24,,1,0,0,71,1
12914,4,2,1,0,0,1,40,3.0,11,1,0,91,1
40525,5,7,1,1,0,1,31,5.0,6,1,0,68,1
41348,4,2,1,0,0,2,52,5.0,18,1,0,56,1
56396,5,22,1,1,1,1,30,4.0,4,1,0,67,1
38719,0,4,1,1,1,1,29,2.0,3,1,0,88,1
47608,5,10,2,1,1,1,34,5.0,2,1,0,72,1
51059,7,2,1,1,0,1,29,5.0,4,0,0,58,1
11685,4,15,1,1,1,1,31,,1,1,0,56,1
14502,8,7,2,1,0,1,54,4.0,7,0,0,81,1
8278,5,13,1,0,1,1,30,4.0,2,1,0,86,1
994,7,14,1,1,0,1,59,3.0,11,0,0,65,1
12592,7,25,2,1,0,1,34,3.0,7,0,0,60,1
21416,2,26,1,1,1,1,27,4.0,3,1,0,55,0
64137,7,11,1,1,1,1,37,5.0,6,0,0,52,0
74532,7,22,1,1,0,1,28,,1,1,0,52,0
40776,0,29,1,1,0,3,28,3.0,4,0,0,83,0
19114,7,3,1,1,0,1,38,1.0,8,0,0,53,0
29264,4,7,1,1,1,1,34,4.0,9,0,0,61,0
62441,2,22,2,1,2,2,32,4.0,4,0,0,52,0
68101,7,27,1,1,1,1,38,3.0,7,0,0,52,0
4335,1,32,1,1,1,1,27,1.0,2,0,0,56,0
50829,8,2,1,0,2,1,36,3.0,10,0,0,78,0
30568,4,4,2,1,0,1,27,5.0,5,1,0,59,0
27317,7,32,1,1,0,2,30,,1,1,0,48,0
26354,0,23,2,1,1,1,36,3.0,9,0,0,83,0
3154,8,16,1,1,1,2,37,4.0,10,1,0,80,0
16436,8,2,2,1,2,1,49,5.0,7,1,0,77,0
41682,3,34,1,1,1,1,31,3.0,2,0,0,54,0
22961,5,7,2,1,1,2,33,4.0,7,0,0,72,0
2046,7,15,1,1,0,2,37,1.0,7,0,0,43,0
45697,8,26,1,0,0,1,42,3.0,14,0,0,79,0
25766,4,24,2,0,1,1,38,3.0,4,1,0,59,0
64643,7,23,1,0,0,1,34,4.0,3,0,0,52,0
43497,2,2,2,1,1,1,45,3.0,3,0,0,51,0
7911,0,15,1,1,0,2,31,3.0,3,0,0,91,0
48969,4,2,1,0,1,1,35,2.0,9,1,0,59,0
42472,4,2,1,1,1,1,43,3.0,4,1,0,60,0
40553,7,8,2,1,0,1,44,2.0,2,0,0,51,0
3879,7,2,1,0,0,1,38,5.0,10,1,0,51,0
60172,7,15,2,1,0,1,30,3.0,3,0,0,48,0
13477,5,15,2,1,0,1,35,3.0,7,0,0,70,0
63681,4,34,1,1,1,1,41,5.0,5,1,0,56,0
34812,7,15,1,1,1,1,25,3.0,3,0,0,47,0
66873,4,22,1,1,0,1,36,1.0,4,0,0,60,0
13731,5,17,1,0,1,1,31,4.0,4,0,0,64,0
18069,7,7,2,1,1,2,47,5.0,6,1,0,52,0
4201,2,2,2,0,0,1,48,5.0,5,0,0,51,0
22332,5,10,2,0,0,1,36,1.0,4,0,0,68,0
13903,4,32,1,1,0,1,27,3.0,3,0,0,60,0
50978,1,10,2,1,0,2,32,5.0,3,0,0,58,0
34873,4,31,1,0,0,1,41,3.0,11,0,0,60,0
66965,4,7,1,0,1,1,44,3.0,10,0,0,60,0
58479,4,27,2,1,1,1,46,3.0,16,0,0,58,0
65030,8,7,2,1,2,1,36,5.0,3,0,0,80,0
55317,0,28,1,1,0,2,29,5.0,5,1,0,82,0
27882,4,3,2,0,1,1,38,4.0,3,0,0,58,0
54342,8,2,1,1,1,1,36,5.0,4,1,0,81,0
33332,4,15,1,1,1,1,41,4.0,11,0,0,57,0
43076,7,22,1,1,0,1,29,1.0,6,1,0,46,0
11887,4,15,2,0,0,1,47,3.0,7,0,0,58,0
48522,8,11,1,1,0,1,35,3.0,5,0,0,77,0
55665,7,22,1,1,0,1,28,,1,0,0,49,0
30251,4,4,2,1,0,1,35,5.0,6,1,0,59,0
65600,5,17,2,0,0,1,50,5.0,19,0,0,68,0
42633,7,15,2,1,0,1,30,4.0,3,1,0,45,0
26954,4,26,1,0,1,1,38,1.0,2,0,0,61,0
74817,8,2,1,1,0,2,48,3.0,21,0,0,80,0
32841,7,2,1,0,1,1,31,5.0,4,1,0,56,0
25561,8,14,2,0,1,1,34,3.0,8,0,0,78,0
64110,7,31,1,1,1,1,31,3.0,2,1,0,51,0
73673,7,22,1,1,1,2,25,2.0,4,0,0,49,0
14825,8,7,1,0,0,1,30,2.0,4,0,0,77,0
42266,4,12,1,0,1,1,30,3.0,6,1,0,57,0
10953,5,31,2,1,0,1,37,3.0,8,0,0,67,0
49261,8,12,1,1,1,1,28,4.0,4,1,0,81,0
21633,5,19,1,1,1,1,35,3.0,8,0,0,66,0
47973,7,2,1,1,2,1,38,5.0,7,0,0,49,0
25882,8,7,1,1,0,1,25,1.0,4,0,0,82,0
48671,0,7,1,1,0,1,35,5.0,5,0,0,89,0
60590,8,5,1,1,0,1,48,3.0,5,0,0,79,0
26731,5,11,1,1,0,2,34,5.0,8,1,0,67,0
35785,0,11,1,1,0,1,35,3.0,8,0,0,89,0
10631,7,2,1,0,1,1,29,5.0,4,0,0,48,0
33647,0,26,1,1,0,1,30,1.0,5,0,0,85,0
59384,4,15,1,1,1,1,32,3.0,7,1,0,61,0
42703,8,22,1,1,1,1,37,3.0,7,0,0,75,0
35944,7,2,1,1,0,1,57,2.0,14,0,0,46,0
52278,8,22,1,1,0,1,38,3.0,2,0,0,76,0
28433,7,31,1,0,0,1,42,1.0,6,0,0,52,0
49873,4,22,1,1,0,1,50,3.0,21,0,0,61,0
28822,8,23,2,1,1,1,34,5.0,3,1,0,77,0
16461,8,27,1,0,1,1,30,3.0,5,0,0,79,0
28704,7,2,1,0,0,3,24,1.0,1,0,0,54,0
43560,7,23,1,0,0,1,34,5.0,6,0,0,46,0
39723,1,32,1,1,0,1,30,3.0,4,0,0,60,0
21867,3,31,1,1,1,1,35,3.0,7,0,0,59,0
73464,7,31,1,1,1,2,25,3.0,2,0,0,49,0
17975,7,29,1,1,1,1,33,3.0,9,0,0,49,0
44238,8,1,2,0,0,1,31,1.0,4,1,0,78,0
34859,4,2,2,1,1,1,34,4.0,9,1,0,59,0
22099,2,2,1,1,0,1,45,1.0,13,0,0,50,0
13943,4,22,1,1,0,1,39,4.0,8,0,0,58,0
40895,8,2,2,0,0,1,34,4.0,7,1,0,83,0
4092,4,2,2,0,0,2,37,4.0,2,1,0,59,0
68690,1,27,1,0,0,2,32,4.0,6,1,0,58,0
58514,7,1,2,1,1,1,33,3.0,2,0,0,51,0
51877,4,8,2,0,0,1,31,3.0,6,1,0,61,0
56157,4,10,1,0,1,1,37,3.0,7,1,0,60,0
76262,4,27,1,1,0,1,30,3.0,5,0,0,61,0
39708,7,33,1,1,0,1,30,3.0,2,0,0,50,0
57389,8,7,1,0,0,1,29,4.0,3,1,0,80,0
72578,5,2,2,0,0,1,47,3.0,10,0,0,69,0
54879,4,2,2,1,1,1,38,4.0,5,1,0,61,0
51866,7,25,1,1,0,1,36,5.0,8,1,0,47,0
51225,7,2,2,1,0,3,58,3.0,32,0,0,52,0
28219,1,2,2,0,1,1,48,4.0,14,0,0,60,0
68001,5,20,1,1,0,1,26,3.0,2,0,0,69,0
9189,1,2,1,1,0,1,46,3.0,17,0,0,62,0
65532,7,33,2,1,0,1,38,3.0,8,0,0,53,0
35317,5,2,2,1,0,1,43,3.0,13,0,0,66,0
41917,0,22,1,1,1,3,27,,1,0,0,88,0
52266,4,22,1,0,1,2,40,5.0,3,1,0,59,0
51071,7,4,2,0,1,1,37,3.0,9,0,0,44,0
67138,8,2,2,1,1,1,48,4.0,18,1,0,81,0
4830,1,2,1,1,1,1,34,3.0,8,0,0,62,0
37947,7,10,1,1,1,1,30,5.0,3,1,0,46,0
66660,7,13,2,1,0,1,46,2.0,7,0,0,48,0
77585,7,20,1,1,0,1,33,5.0,7,1,0,47,0
39834,1,28,2,1,1,1,35,4.0,9,0,0,54,0
77549,5,2,2,1,1,1,35,4.0,7,0,0,66,0
33152,0,7,1,1,0,3,28,5.0,5,1,0,80,0
19790,7,27,1,1,0,1,43,2.0,14,0,0,54,0
67776,8,2,1,0,0,1,42,2.0,14,0,0,80,0
12044,4,15,1,1,1,1,33,3.0,7,1,0,58,0
70164,7,16,1,1,0,1,33,3.0,9,0,0,49,0
41128,8,4,1,0,1,2,27,2.0,2,1,0,82,0
70226,7,22,1,1,1,2,35,4.0,7,0,0,51,0
69679,7,2,1,1,1,1,47,5.0,13,0,0,44,0
49935,7,27,1,1,1,2,37,1.0,9,0,0,47,0
492,5,2,2,0,1,1,36,4.0,5,1,0,62,0
6250,7,22,2,1,0,1,41,2.0,4,1,0,46,0
46934,4,6,1,1,0,1,31,4.0,7,0,0,61,0
63931,7,22,1,1,1,1,24,1.0,2,0,0,48,0
76237,4,26,1,1,1,1,41,5.0,14,1,0,58,0
24832,7,2,2,1,0,1,36,1.0,3,1,0,50,0
58466,0,25,1,1,1,1,31,5.0,3,1,0,85,0
20039,4,15,1,0,1,1,48,3.0,7,0,0,62,0
32725,6,2,1,1,1,2,35,4.0,9,0,0,87,0
40062,5,30,1,1,1,1,33,5.0,7,1,0,70,0
45509,7,6,1,1,0,1,31,2.0,4,0,0,47,0
10920,8,2,2,1,0,1,35,2.0,10,0,0,79,0
30365,1,16,1,1,0,1,34,3.0,5,0,0,57,0
66711,4,15,2,1,0,1,42,4.0,14,0,0,57,0
59301,4,17,1,0,0,1,34,5.0,9,1,0,64,0
39220,7,13,1,1,0,1,53,5.0,11,1,0,47,0
42908,2,2,2,0,0,1,35,4.0,10,1,0,53,0
57397,4,2,1,1,0,1,31,5.0,2,1,0,57,0
24254,7,13,1,1,1,2,31,1.0,5,0,0,54,0
24027,8,28,1,1,1,1,25,3.0,3,0,0,82,0
25349,8,23,1,1,0,1,31,3.0,6,0,0,81,0
65753,8,2,2,1,0,1,39,4.0,11,0,0,72,0
70055,4,22,1,1,0,1,41,3.0,12,0,0,62,0
46817,5,26,1,1,1,2,53,3.0,17,0,0,73,0
14020,5,2,1,0,0,1,39,5.0,5,1,0,73,0
58726,5,4,2,1,0,1,35,5.0,8,1,0,74,0
73176,7,7,1,1,0,3,33,1.0,4,0,0,51,0
56557,7,23,2,1,1,2,51,1.0,8,0,0,45,0
36719,7,31,1,1,1,2,35,3.0,7,0,0,51,0
54254,5,2,1,1,0,1,42,3.0,2,0,0,70,0
54993,8,7,1,0,1,1,32,3.0,7,0,0,80,0
63663,4,31,1,0,0,1,28,5.0,2,1,0,60,0
53787,5,7,1,1,1,2,34,3.0,4,0,0,71,0
4879,5,2,2,0,1,2,45,3.0,3,1,0,70,0
2694,1,30,1,0,1,1,28,5.0,5,1,0,60,0
7553,0,15,1,1,0,1,38,1.0,12,0,0,82,0
77448,8,11,1,1,1,2,30,3.0,5,0,0,76,0
71771,4,27,2,1,0,2,36,3.0,3,0,0,56,0
62487,4,15,2,1,0,2,41,5.0,15,1,0,58,0
75917,7,14,1,0,0,1,28,,1,0,0,50,0
66858,5,23,1,1,0,1,34,5.0,8,1,0,71,0
46757,8,5,1,1,1,1,33,3.0,2,0,0,79,0
28824,4,15,1,1,1,1,41,4.0,11,1,0,57,0
23662,4,2,1,0,0,1,49,4.0,3,1,0,59,0
58223,7,22,2,0,0,1,39,3.0,4,0,0,54,0
45987,4,2,2,1,0,1,41,3.0,6,0,0,56,0
48359,0,28,1,1,1,1,28,5.0,2,1,0,85,0
73370,7,30,1,1,1,2,34,1.0,7,0,0,49,0
32091,7,15,2,1,0,1,35,4.0,4,0,0,47,0
71807,8,23,1,1,0,1,33,5.0,6,1,0,81,0
49051,5,10,1,0,0,1,30,5.0,9,0,0,73,0
31548,6,22,1,1,1,1,29,,1,1,0,81,0
32983,8,19,2,1,0,2,37,1.0,4,1,0,79,0
36143,0,20,1,1,1,1,29,3.0,3,0,0,88,0
18038,1,31,1,1,0,1,31,1.0,5,1,0,60,0
76336,7,13,1,1,0,1,41,3.0,10,0,1,52,0
74744,7,1,2,1,0,2,40,1.0,7,0,0,50,0
77729,4,32,1,1,1,1,27,3.0,3,0,0,57,0
76076,7,12,1,0,1,1,27,3.0,2,0,0,49,0
55444,7,22,1,1,1,2,33,2.0,6,0,0,52,0
64835,2,4,1,1,0,1,27,,1,1,0,53,0
74323,4,2,1,1,0,3,28,,1,1,0,63,0
40936,7,25,1,1,1,2,28,1.0,6,0,0,51,0
50646,8,2,1,1,1,1,27,2.0,4,1,0,79,0
67694,5,11,1,0,0,1,32,2.0,5,0,0,71,0
54891,5,7,2,1,0,1,39,3.0,13,0,0,70,0
62311,1,21,1,1,1,1,34,1.0,3,0,0,60,0
61700,8,4,2,1,0,1,50,3.0,22,0,0,83,0
64609,7,25,1,1,0,1,27,4.0,4,1,0,49,0
59737,8,2,2,0,1,1,44,4.0,5,1,0,77,0
11048,3,2,1,1,0,1,33,1.0,6,0,0,57,0
16373,5,14,2,1,1,1,35,5.0,8,0,0,69,0
77393,5,2,1,1,1,2,56,4.0,10,0,0,73,0
65016,7,16,1,1,0,1,55,3.0,4,0,0,49,0
77034,8,2,1,0,0,1,42,4.0,2,0,0,78,0
73478,0,13,1,1,1,2,27,4.0,3,1,0,82,0
70026,1,2,1,1,0,1,36,5.0,8,0,0,58,0
11987,4,4,2,1,1,2,34,3.0,7,0,0,57,0
5903,7,26,1,1,0,1,48,2.0,8,0,0,48,0
30576,4,12,1,1,0,1,33,3.0,3,0,0,56,0
18440,4,2,2,1,0,3,41,5.0,10,1,0,57,0
45319,7,13,1,1,1,2,27,,1,0,0,52,0
77757,4,31,1,1,1,2,30,3.0,5,0,0,62,0
17031,7,2,2,0,0,1,35,5.0,9,1,0,51,0
